Year,Month,Utility_Number,Name,State,Status,AMR_Res,AMR_Com,AMR_Ind,AMR_Tran,AMR_Total,AMI_Res,AMI_Com,AMI_Ind,AMI_Tran,AMI_Total,Non_Res,Non_Com,Non_Ind,Non_Trans,Non_Total,Total_Res,Total_Com,Total_Ind,Total_Trans,Total_Total,ES_Res,ES_Com,ES_Ind,ES_Tran,ES_Total
2016,10,44372,Oncor Electric Delivery Company LLC,TX,Final,0,0,0,0,0,"2,957,130","452,284","5,944",398,"3,415,756",270,"6,588","1,533",7,"8,398","2,957,400","458,872","7,477",405,"3,424,154","3,707,474","2,599,701","111,374","2,354","6,420,904"
2016,10,55937,Entergy Texas Inc.,TX,Final,"17,257",460,340,.,"18,057",0,0,0,.,0,"366,203","47,742","4,924",.,"418,869","383,460","48,202","5,264",.,"436,926",0,0,0,.,0
2016,10,2010,City of Bountiful,UT,Final,"15,440","1,386",0,0,"16,826",0,0,0,0,0,0,0,1,0,1,"15,440","1,386",1,0,"16,827",0,0,0,0,0
2016,10,11135,City of Logan - (UT),UT,Final,0,0,0,0,0,"17,284","2,411",6,0,"19,701",0,0,0,0,0,"17,284","2,411",6,0,"19,701","6,673","18,175","7,425",0,"32,273"
2016,10,12866,Moon Lake Electric Assn Inc,UT,Final,"12,283","3,434",826,0,"16,543",0,0,0,0,0,205,142,34,0,381,"12,488","3,576",860,0,"16,924",0,0,0,0,0
2016,10,13073,"Mt Wheeler Power, Inc",UT,Final,211,125,24,.,360,.,.,3,.,3,.,.,.,.,0,211,125,27,.,363,.,.,32,.,32
2016,10,13314,Navajo Tribal Utility Authority,UT,Final,.,.,.,.,0,711,115,.,.,826,.,.,.,.,0,711,115,.,.,826,257,518,.,.,775
2016,10,14354,PacifiCorp,UT,Final,"782,436","71,974","5,437",348,"860,195",.,.,.,.,0,"1,310","16,284","2,629",136,"20,359","783,746","88,258","8,066",484,"880,554",.,.,.,.,0
2016,10,15444,Provo City Corp,UT,Final,"4,216",0,0,0,"4,216","3,672",220,0,.,"3,892","23,820","4,488",4,.,"28,312","31,708","4,708",4,0,"36,420",377,"1,658",0,.,"2,035"
2016,10,17845,City of Springville - (UT),UT,Final,"10,343",642,.,.,"10,985",.,.,.,.,0,.,394,2,.,396,"10,343","1,036",2,.,"11,381",.,.,.,.,0
2016,10,17874,City of St George,UT,Final,"24,451","4,910",.,.,"29,361",.,.,.,.,0,.,.,.,.,0,"24,451","4,910",.,.,"29,361",.,.,.,.,0
2016,10,18206,Strawberry Electric Serv Dist,UT,Final,"3,076",455,56,.,"3,587",.,.,.,.,0,.,.,.,.,0,"3,076",455,56,.,"3,587",.,.,.,.,0
2016,10,20332,Wells Rural Electric Co,UT,Final,498,203,4,0,705,.,.,.,.,0,.,.,.,.,0,498,203,4,0,705,.,.,.,.,0
2016,10,22814,Raft Rural Elec Coop Inc,UT,Final,.,.,.,.,0,355,57,284,.,696,.,.,.,.,0,355,57,284,.,696,258,176,497,.,930
2016,10,84,A & N Electric Coop,VA,Final,"31,002","2,894",4,.,"33,900",.,.,.,.,0,48,"1,075",4,.,"1,127","31,050","3,969",8,.,"35,027",.,.,.,.,0
2016,10,733,Appalachian Power Co,VA,Final,"439,910","75,237","1,842",0,"516,989","1,217",40,0,0,"1,257",14,67,42,0,123,"441,141","75,344","1,884",0,"518,369","1,314",39,0,0,"1,353"
2016,10,10171,Kentucky Utilities Co,VA,Final,"1,871",583,8,0,"2,462",0,0,0,0,0,"22,051","4,108",140,0,"26,299","23,922","4,691",148,0,"28,761",0,0,0,0,0
2016,10,17066,Shenandoah Valley Elec Coop,VA,Final,"73,024","19,268",90,.,"92,382",.,.,.,.,0,30,65,.,.,95,"73,054","19,333",90,.,"92,477",.,.,.,.,0
2016,10,19876,Virginia Electric & Power Co,VA,Final,"1,847,049","118,314",74,0,"1,965,437","325,941","40,340",43,30,"366,354","10,200","99,261",927,8,"110,396","2,183,190","257,915","1,044",38,"2,442,187","216,086","516,107","4,753",306,"737,252"
2016,10,19882,Virginia Tech Electric Service,VA,Final,"5,235",453,0,0,"5,688",0,73,0,0,73,42,554,5,0,601,"5,277","1,080",5,0,"6,362",0,"11,386",0,0,"11,386"
2016,10,40228,Rappahannock Electric Coop,VA,Final,.,.,.,.,0,"146,022","10,357",564,.,"156,943",492,18,.,.,510,"146,514","10,375",564,.,"157,453","138,663","25,920","101,804",.,"266,387"
2016,10,2548,City of Burlington Electric - (VT),VT,Final,467,12,0,0,479,"15,845","3,830",9,0,"19,684",244,76,1,0,321,"16,556","3,918",10,0,"20,484","5,713","15,068","5,522",0,"26,303"
2016,10,7601,Green Mountain Power Corp,VT,Final,"1,915",131,.,.,"2,046","224,409","38,115",43,0,"262,567",.,.,.,.,0,"226,324","38,246",43,0,"264,613","80,860","55,238","17,568",0,"153,666"
2016,10,19791,"Vermont Electric Cooperative, Inc",VT,Final,"36,423","4,554",11,0,"40,988",.,.,.,.,0,175,40,3,0,218,"36,598","4,594",14,0,"41,206",.,.,.,.,0
2016,10,1738,Bonneville Power Administration,WA,Final,0,51,15,0,66,0,0,0,0,0,0,0,0,0,0,0,51,15,0,66,0,0,0,0,0
2016,10,3660,PUD No 1 of Clark County - (WA),WA,Final,"182,513","11,572",38,.,"194,123",.,.,.,.,0,4,"4,155",.,.,"4,159","182,517","15,727",38,.,"198,282",.,.,.,.,0
2016,10,10454,Kootenai Electric Cooperative,WA,Final,.,.,.,.,0,92,3,1,0,96,.,.,.,.,0,92,3,1,0,96,145,39,0,0,184
2016,10,14354,PacifiCorp,WA,Final,"109,352","14,001","4,797",0,"128,150",.,.,.,.,0,172,"2,632",880,0,"3,684","109,524","16,633","5,677",0,"131,834",.,.,.,.,0
2016,10,15500,Puget Sound Energy Inc,WA,Final,"1,004,858","132,337","4,741",1,"1,141,937","1,124","3,609",119,0,"4,852",25,50,9,0,84,"1,006,007","135,996","4,869",1,"1,146,873","1,205","203,684","29,889",0,"234,778"
2016,10,16868,City of Seattle - (WA),WA,Final,0,0,0,0,0,0,0,0,0,0,"388,453","48,245",427,8,"437,133","388,453","48,245",427,8,"437,133",.,.,.,.,0
